commenterID,commentBody,date_posted
UCj120DeRjr4rk2znB2X4h0A,"Nice. I’m glad Leo left the room when he did, one less cat to feel threatened by too",2026-03-24T12:35:31Z
UCrw7VP-C7Bu6qHEtUz52sTA,Fox News has become a total shitpot!,2026-03-24T12:35:31Z
UCr4Kt6hJYDvg0VTfEKYmCYA,United States of Israel led by Don Tzu- Zionist of War.,2026-03-24T12:35:13Z
UC9_ZFdVTHft2qDqIW07t9Cw,It’s Lt. Col. Douglas Macgregor that is controlling and advising the Iranian military on how and when to do some strikes on the US. He’s mad at us because he didn’t get the defense secretary job,2026-03-24T12:34:51Z
UC_e75lcn6Y7cuq1l71teTiQ,But we destroyed all their missiles and military??,2026-03-24T12:34:50Z
UCRguG9_yHOz878HR_Bd57vw,"You can't have any stability or lasting peace in the region with the regime of Iran in place or any of its elements, END the regime NOW!",2026-03-24T12:34:45Z
UCkIeb8Sh-w-HANQ5YaKti9Q,Free US from AIPAC,2026-03-24T12:34:44Z
UCRn_VJtqVOBXaJ4YmxZ3LdA,Stocks of missiles are hidden under  worship sites it seems.,2026-03-24T12:34:18Z
UCdKJHYqmJ4QqeK2FqzKzSCw,Pound Iran the way Willie Brown pounded Scamala.,2026-03-24T12:34:15Z
UCurjRCi8RhP3l0cAUwbVxnQ,"Remember kids, if they try to draft you, you are already dead. You might as well fight the recruiters at your front door.",2026-03-24T12:34:10Z
UCaEcSZj0DF7jjNEMMPUQiYg,He said they are talking to someone from Iran.. not someone from the IRGC.. maybe the Crown Prince.. the end is near! Javid Shah ❤️,2026-03-24T12:34:04Z
UCNClqPHnpq2HQVTl8stc6vQ,2:11 barfbag,2026-03-24T12:34:00Z
UCaewlIWQB4fjX8Fb-NhNSHA,Netanyahu is the real president of the United States,2026-03-24T12:33:51Z
UC_CTUEs6IjVVB3bV8vZ90fw,I thought Fox was anti war... Epic fu**,2026-03-24T12:33:51Z
UCkIeb8Sh-w-HANQ5YaKti9Q,Trump betrayed America first. Israel own US,2026-03-24T12:33:45Z
UCDXGf_N6UvGYNgctkFsl2sA,"Lies lies, and more lies!",2026-03-24T12:33:44Z
UClm5yGC3iFoVvHVP4pstiyw,"Trump and friends just made 100 million in 20 minutes, stock market manipulation with this “announcement” sheep keep believing everything they said; they just keep on making money with people’s suffering. Idiots",2026-03-24T12:33:04Z
UCDXGf_N6UvGYNgctkFsl2sA,"lol! diplomatic talks, yeah right! There are no diplomatic talks!",2026-03-24T12:33:00Z
UCTLBGuNMTkrdDIhSBG9JLuw,BIBI JOON MOSSAD BIP BIP BOOM BOOM . WE WILL FINISH HAMAS AND HIZBOLLA TO !!! 🤣🤣🤣🤣🤣👌👌👌👌👌💪💪💪💪💪💪💪💪💪💪✡🕎✡🕎✡🕎,2026-03-24T12:32:39Z
UClmE_u5QNVWtz_Noh67acSQ,"You can't make deals with Iran they move just like snakes just go ahead and 
Take them down and all the way out that's the truth 💯",2026-03-24T12:32:39Z
UCRVV1XWYFyNE0GAir3_5z9Q,It's funny how they say the Arab nations are going to join to fight Iran. All lies.,2026-03-24T12:32:36Z
UCuRjZIYCIQqHxUbodIo1O-w,Itu rudal yg sudah di janjikan tuhan bergembiralah,2026-03-24T12:32:36Z
UCmcUT0Zk4Rg6KJ6oRAkAYyg,Iran must be wiped out,2026-03-24T12:32:30Z
UCnKl7jTKEBOwg4xsSSCxUiw,"Epic fury.  Epstein fury you mean.  ""Jeffery Epstein, horrible man, never met him, like him alot'.  Donald J Trump.   Ha Ha,  Americans don't do government very well.   What a laugh..   destroyers of humanity.",2026-03-24T12:32:20Z
UCXg3_HAq_RrDhvXu1ybvitA,"Fox is literally state run media, complete lies and propaganda",2026-03-24T12:32:02Z
UCZNlv9em1DIPvRZru09zSzw,They bombed electricity infra in Isfahan and Khoram shahr,2026-03-24T12:31:49Z
UCRJeKYWFfk0WbJObm5vhKmQ,Irán is not stupid no deal,2026-03-24T12:31:46Z
UCCsWmSMVT-vvjlRj4IW0xMQ,"Trump knows that boots will be all that's left from his ""boots on the ground"". Disgusting, old ball of slime.",2026-03-24T12:31:42Z
UCYYU8vc_oATP3xnL2IQgbCg,"israel has non stop attacked iran and killed iranian s.
 now lets talk about why america is paying for israels genocidal war. lets talk about why israel isnt sending boots on the ground . lets talk abouit why israel isnt sending ships. lets talk about why AMERICA IS PAYING FOR ISRAELS FREE HEALTHCARE FOR ALL ISRAELIS.
 last i heard trump said america couldnt afford healthcare for american citizens.  f djt f israel",2026-03-24T12:31:36Z
UCJGpovj1TXQQp_SixPVx-1A,Welcome to Fake news 😂,2026-03-24T12:31:33Z
UCQ7_0heHH_aQsnptcdjY_KA,Spec Ops might have to intervene,2026-03-24T12:31:26Z
UCMQG3l4Sb0xa0iHsVgMu0bQ,LORD JESUS CHRIST IS COMING SOON BE READY PEOPLE. <3,2026-03-24T12:31:22Z
UC_afPFKdTGoe2sXq9uLfykA,Dead mullahs are controlling the worlds economy and israeli skies. Where is you god now israel? You are dying for your religion. The chosen people?,2026-03-24T12:31:15Z
UCePsHEBGiU4rkai1Xo3GjcQ,Operation Epstine Fury,2026-03-24T12:30:55Z
UCnDNqBGuq2uBf7iwOVe7YZg,"""Indications are that negotiations are open"" no they aren't,  that's a lie to calm markets.",2026-03-24T12:30:36Z
UCVAnvPoMbSgLyHnU7l3CD1w,"If all you watch is fox news be sure to look up what trump says about Robert Mueller, a U.S. Marine awarded Purple Heart, Bronze Star, Gallantry Cross and two Commendation medals.",2026-03-24T12:30:35Z
UC0RqJUtdz5efsZH9tbXiilw,"Unprovoked attack on Iran which posed absolutely NO threat to the USA!
All for those genocidal maniacs ISRAEL!! Israel and AIPAC needs to go!!!
There’s no money to help US citizens but there’s hundreds of billions for Israel go figure!!!!!
AMERICA FIRST!!",2026-03-24T12:30:28Z
UCy4Qd1KCMkGZMMivkReaY1A,Joel 3,2026-03-24T12:30:27Z
UCX6HptT49W5lbnOBpvdWSyQ,I support you President Trump.,2026-03-24T12:30:27Z
UCE1-nvHZdRP2Cu_RGyAMnNQ,THE TRUMP REGIME AND ISRAEL REGIME  JARED KUSHNER IS BUILDING A VACATION RESORT ON TOP OF A GRAVEYARD IN THE GAZA STRIP - PROOF WHO THE REAL EVIL REGIMES ARE.,2026-03-24T12:30:14Z
UCWdtmNBkdzScvUB6GULZBPw,After the 5 days get all the militarys in our alley countries and go in their hard and fast and take out these scum once and for all,2026-03-24T12:30:08Z
UCJdTxETmZZxm1evck_IA6uw,It's like As if you want em to hit the Dome 😅👌💯,2026-03-24T12:30:04Z
UCNmV8-hVG4nplxP5G9EAb-Q,"LONG LIVE U.S.A AND LONG LIVE ISRAEL, LOVE AND SUPPORT FROM AN INDIAN CATHOLIC ✝️❤️",2026-03-24T12:29:14Z
UCzXGYUzHuXMnbjq0MeUQYtw,Better finish them and useless to talk.,2026-03-24T12:29:09Z
UCoPQu1LFV73VSo_3e3BDTEw,Conflicting neesaging by Trump.,2026-03-24T12:29:07Z
UCSwV35aKsdhj4tA4p46Dy8g,"ERMAGERD!
WHYRRRG?",2026-03-24T12:29:05Z
UCQQaSjLydlW5wuDbGg3035w,WOW IRANIAN AND DEMOCRAT BOTS ARE CRAZY HERE!!!,2026-03-24T12:29:05Z
UCjV-bPgZxjJagArE4NQdBHA,US should rename this war as Operation Major FU.,2026-03-24T12:28:59Z
UCbB7nrnflHk9EBWs160R1kA,"""When arabs love their children more than they love war, there will be peace.""",2026-03-24T12:28:50Z
UCE1-nvHZdRP2Cu_RGyAMnNQ,WOW THE CITY OF TEL AVIV STILL LOOKS BEAUTIFUL COMPARED TO THE GAZA STRIP - LEBABNON AND IRAN.  - PROOF WHO THE TERRORISTS ARE,2026-03-24T12:28:40Z
UC4My3kTiVG_rrTASVhKm6Ng,And they’re still having the nicest time!,2026-03-24T12:28:33Z
UC1fNJOn5EJ9wlsKe1NRM_Tw,I bet if the US got hit by any bomb like this we'd nuke em. Weird huh,2026-03-24T12:28:30Z
UCsd4Bu6HHpRLCmjGp3AbX2A,Deal with it isly,2026-03-24T12:28:26Z
UCNLxONZwLQh4blc4G9eJmBw,Как вы вы слепы и не хотите понимать что все беды и войны исходят от евреев не будет евреев и израиля не будет войн,2026-03-24T12:28:17Z
UCQ7_0heHH_aQsnptcdjY_KA,Can't really trust Iran,2026-03-24T12:28:13Z
UCrz7b9W-s5DqMBXSidWkusw,Looks like a good deal to me 😂😂😂😂😂😂😂,2026-03-24T12:28:11Z
UC0je4Ysc2OfLbkrSEWL2mPA,"LOL, that hole in the pavement was NOT caused by a 220lb munition. Obviously totalitarian censorship prevents you from showing the REAL site of the impact but at least try to say so instead of lying so poorly that we all know you are full of isht.",2026-03-24T12:28:06Z
UCMWpgiM0UhLEzb_ekNDcYbQ,President Trump is confusing as hell on the war with Iran. Yesterday made a post stating that you talk about a regime change cease-fire pause. And then Iran shoots more rockets.,2026-03-24T12:27:57Z
UCWdtmNBkdzScvUB6GULZBPw,"You can say any evil propaganda you want against Israel and your comment will be posted, but if you stand up against those comments, your comment will be censored by yt. No free speech here",2026-03-24T12:27:53Z
UCqvzolFI41WDNadSetNflDg,Zionists have obliterated the United States.,2026-03-24T12:27:47Z
UCeW585EtFiV9dwJflL3Qpqg,Reading comments. Some Fox viewers are wising up to the Lindsey Graham talking point regurgitation.,2026-03-24T12:27:46Z
UCdVfqvmlE4yRewX2myRurSQ,"The duck wanted to tell the truth that their logistics would only last another 5 days LoL
😂",2026-03-24T12:27:40Z
UCuxZmd2jPBkxzc4bILppogw,There are more oil wells on the King Ranch in Texas than all of Saudi Arabia. Enough for another 300 years. Pump U.S. oil!,2026-03-24T12:27:35Z
UCQzn6zgmff5qNhypD0DycKw,"My message to Trump, Allah Akbar, BOOM!!!!",2026-03-24T12:27:31Z
UC97oCHhlpUS7inhCzA29NpA,Biased and trump sucker- fox News,2026-03-24T12:27:00Z
UCNVlxIV3bhQ4G6N-kPL9x9Q,"If it doesn't liberate the Iranian People,  and get another leadership installed, I don't really see how it's meaninful...",2026-03-24T12:26:59Z
UCpscxySZcUiPXFxGE7knX9Q,Epic fury not looking too epic 😂 and why is trump lying about making a deal?!,2026-03-24T12:26:55Z
UCEMW640fAhWmn9XtsIWxgIg,Trump is desperate... now he want to make a deal 😂 he got F'ed up 😂,2026-03-24T12:26:55Z
UCu9GmzJIGtpcDJPFyOfSh0w,"Ah yes, the same missiles that were ""obliterated like we've never seen before?",2026-03-24T12:26:46Z
UCC-ZQ5cwnRTMU4wWAYhwsZA,"Lies , lies , lies 😊",2026-03-24T12:26:41Z
UC0dULbtqdxcL8viPF1R5vlQ,Someone needs to reign in Netanyahu..hes bent on war and destruction. And making false excuses to go to war.,2026-03-24T12:26:25Z
UCb5CQf_y27AbfSBiQfsVycQ,Iran: what talks?! 😂😂😂,2026-03-24T12:26:21Z
UCaYAlw2IF18L85NjC0m4fHQ,It's TACO day again 🎉,2026-03-24T12:26:18Z
UCKl6rDMOFCphTTHruwfLTxQ,You guys report like Iran doesn’t have the right to protect itself.,2026-03-24T12:26:10Z
UCsILoYMK_5sK_o3yFPXk6fQ,Doesn't look like they want to talk.  🤷,2026-03-24T12:26:00Z
UCxpsj6mFyA0-1qfAfzCEDtg,Iran fights against the satanic zionists.,2026-03-24T12:26:00Z
UCZ6JC-Fd7gKketeulOQmdDQ,бретт -несешь бред,2026-03-24T12:25:59Z
UC9mXgqUXeAb2McXxNFpvW0Q,Just glass Iran already. Enough is enough.,2026-03-24T12:25:58Z
UCi2dDRDcRTOb5oOZzdmfx7A,Fox lol😅 do you huys yhink we are stupid,2026-03-24T12:25:58Z
UC0cpqx83pI_I7Fcr1KSLm6g,It's as if their actions have consequences,2026-03-24T12:25:54Z
UCm318zszAoLjwtqfP2ULqYg,Operation Epic stupidity. As for Israel they've start this war and have been committing genocide and war crimes for decades! Zero sympathy!,2026-03-24T12:25:52Z
UCeW585EtFiV9dwJflL3Qpqg,Hadn't watched Fox for awhile. No wonder people who watch this drivel are so stupid.,2026-03-24T12:25:50Z
UCMSAQA1korLWt2HT6VVpvJg,Finally - Iran has the right to defend itself and israel is getting what it deserves. Keep going Iran.,2026-03-24T12:25:41Z
UCjgFUnLOsCfEUhWIt3cRuuQ,"I do not want this to end,  Israel is getting destroyed. In order to have peace in the Middle East Israel cannot exist the way it does today,  it must be eliminated.",2026-03-24T12:25:30Z
UCUX9HGSPgY2oAymMP4QYNrw,IRAN WILL SURVIVE ISRAEL WILL BE DESTROYED.,2026-03-24T12:25:29Z
UCaYAlw2IF18L85NjC0m4fHQ,"The problem of Trumps regime is how they are so stupid that tjey don't believe in consequences.

Threaten Greenland -> no Europe will NOT help you with this.
Killing Irans leader during talks -> no they do NOT want a deal.",2026-03-24T12:24:54Z
UCndnkhDaYtAgMVudm9QIRxA,Is there any hope for human kind.,2026-03-24T12:24:49Z
UC0dULbtqdxcL8viPF1R5vlQ,Trump said nuclear capability had been destroyed in first attack...so why say again that they have nuclear capability. Did he lie?,2026-03-24T12:24:40Z
UCfcVZvjJEkBE74HrcWxlF2w,Make your money you orange pig,2026-03-24T12:24:39Z
UC_afPFKdTGoe2sXq9uLfykA,The Iranian gods are ruling the israeli gods skies. Religion is nothing to worship. Religious wars are the reason why.,2026-03-24T12:24:38Z
UC006IOE5YO4L3AUaJtrbk6Q,SOUNDS LIKE A BIG PROBLEM...IF ALREADY ASKING FOR DEAL...I THINK HE SAY HE CAN'T DEAL WITH TERRORISTS...TRUMP ALREADY BACKING AND WANNA LEAVE THIS MESS ASAP...JUST LIKE A GREENLAND UNNECESARRY MESS...BOAT SINKING.,2026-03-24T12:24:37Z
UCWIpESdEuvT2dtvypHbH7Ug,"We destroyed their military and their launchers, who’s launching these attacks? Their ghosts? This war is run by a bunch of “fake it till you make it” conmen.",2026-03-24T12:24:34Z
UCI0Btpv-FthxbYG8i2k-e_Q,The real question is who called who to negotiate a deal?😅,2026-03-24T12:23:59Z
UC5LCSwXjUHRY1xO-jEYwxow,And no chosen people died (if you are stupid enough to believe ts),2026-03-24T12:23:59Z
UCuxZmd2jPBkxzc4bILppogw,Just obliterate Iran! The only choice to save good people.,2026-03-24T12:23:29Z
UC9Lpy2bhoUjwVYWtXANPj_A,Make Israel the Next Gaza 🤨,2026-03-24T12:23:23Z
UCi2dDRDcRTOb5oOZzdmfx7A,Wow who would've thought isreal will look loke gaza one day good job iran 😅,2026-03-24T12:23:20Z
UCmEz38mXd0NdDTAVK3vxH2w,The promised deal for the chosen people 😂 Iran ain’t talking with no deal the US & Isreal realised Iran isn’t Venezuela. We stand with Iran from USA,2026-03-24T12:23:06Z
UCn__1n6kCQifGzWiVrhdJ2A,This looks AI generated,2026-03-24T12:23:05Z
UCJ8RywwYh2PxWyvsXG2Eb2w,"They don't have nuclear weapons. We wiped them out. 
They do have nuclear weapons, we're starting a war with them. 
I'm giving them 2 days. 
I'm giving them 5 days. 
I spoke with them & we're working on a ""deal"". We never spoke with Trump, there is no deal. 
There's one thing that's consistent here. LIES LIES LIES. Your best bet would be to examine what Trump says or writes on ""Truth"" Social, and completely flip it to get the truth.",2026-03-24T12:23:01Z
UC98_bYJFEk4S8OcNPUGAbIQ,"Iran is a destablizing force in the region, trouble makers of the highest accord",2026-03-24T12:22:49Z
UC7_6uF0LZo6UB60IhbUbTDQ,Let's go Iran!,2026-03-24T12:22:40Z
UCo-VMIBpe3cb87WTuiFVRrA,"Just listen to these LIARS… talking like this is a war that the U.S. should be waging!! 
Iran has never been an imminent threat to our country! Any American who wants their sons and daughters to die on foreign lands for a war that was started by a rogue state is a psychopath! We attacked them because of the lies that they were creating weapons of mass destruction…. Sounds eerily familiar to me! I pray that the American people are not stupid enough to fall for the same BS.",2026-03-24T12:22:33Z
UCjGu-Kz0eB40VVAIX_ur2VA,What fox news forget to say its not our war you traitors,2026-03-24T12:22:27Z
UCQzn6zgmff5qNhypD0DycKw,"Seems Iran ain't backing down, Trump is all talk. Im headed to the Taco 🌮 spot in honor of DJT.",2026-03-24T12:22:26Z
UCTkH7o0_87pyvoNbgd2MhsA,"Iranian navy is escorting Chinese, India and soon Japanese oil tankers through the strait. Air dominance only happens when you control all the skies over your foe. In this case, like with the navy, Air dominance hasn't been obtained. If this war continues, Wave 300 will change the southern Levant real estate and occupants. Thus why lad Bibi is seeking a rapid deal.",2026-03-24T12:22:24Z
UCX7ocFrV0h7e_CnrMKbqEiw,"Lol
 Level the sh1thole America",2026-03-24T12:22:20Z
UCLOMx2SMKLnd_KNEHPwqpqQ,"AIPAC Fury😂
You people are such losers.😂
Your deaths will be celebrated, enjoy hell demon. Pizza and grape soda time is over. Eternal suffering is coming for you. All the people you killed and tortured are waiting for you.",2026-03-24T12:22:14Z
UC0icqHBYnsORFf4vbZt9DYg,Before we get to serious matters at hand a commercial,2026-03-24T12:22:12Z
UCkD7p9nswaQWByADNwFL2fQ,"This is what TRUMP will do very soon:  ""Israel, you are on your own,  GCC it is your mess, you clean it up... Goodbye, we are leaving the Middle East""",2026-03-24T12:22:05Z
UC3zNZitPiIZoXMYSgkF6Uyw,"It doesn't look like gaza yet. 
Lets keep hitting them Iran",2026-03-24T12:22:04Z
UCuPqHv2Y-HxfxchBmvBq78A,Israel REFUSES to stop F'ing with Iran. Russia will turn them into a shyte stain if they DARE use N Weapons on them.,2026-03-24T12:21:51Z
UCs_dVYLRdVLAOE1gT26q9jg,The morale of the US military is at an all-time low post Vietnam.  I guess they actually believed Trump's campaign sewage.,2026-03-24T12:21:45Z
UCFeZjzil8Cwg-U6erhPMrtA,West media godi media😅😅,2026-03-24T12:21:27Z
UCH5YY33fkmLVdZFgxelG6ZQ,"America needs to put boots on the ground to achieve any significant result. Question is, should Israel be involved in this joint operarion.",2026-03-24T12:21:12Z
UCyjTyZe9iPGDg4TsDuD_BCw,So much for the ceasefire,2026-03-24T12:21:12Z
UCHnhoC0oiHkJTdCt09I9YDQ,This is what happens to you when you start a war.,2026-03-24T12:21:08Z
UCu2SkwzrmCh5QYRpbxGA3kQ,Why is anyone listening to these faux news crooks? They are literally selling us to Israel.,2026-03-24T12:21:06Z
UCQkoppT4bk1nw9019vPttMQ,03:30 we're getting rid of their school children so nobody can grow up to be bad guys,2026-03-24T12:20:59Z
UC1tRWjzvE7DocMQcNUYNpAw,😂😂😂 BEAUTIFUL FIREWORKS,2026-03-24T12:20:50Z
UCPUBBm_c48Ezb201cYZR55w,Fantastic 🎉. Keep up the pro war propaganda garbage you disgusting bunch of liars 🖕. Level Tel Aviv 💣,2026-03-24T12:20:44Z
UC6I5ce6Ajp9Am-yOahM32cw,NUKE TEHRAN        GAME OVER!,2026-03-24T12:20:33Z
UCvOH6iwKPT9Ivmbjl13y8dg,DeadGiveaway...... Donald called Trump and had a Meeting with John Stewart's 6 Trumps 😝,2026-03-24T12:20:31Z
UCbIBkxCHQs198hwbC6pxXfw,Stand strong Iran 🎉❤❤,2026-03-24T12:20:28Z
UCQjSfO3vUf8vCjJvXG1bB-Q,Five days will put us at $5/gallon.,2026-03-24T12:20:11Z
UCjGu-Kz0eB40VVAIX_ur2VA,Meanwhile they bombed them during negotiations 😂😂😂 fox propaganda news.,2026-03-24T12:20:09Z
UCF9W8kuYBQOJq7QOX-jqQFg,Trumps win i guess? No weapons left right huh?,2026-03-24T12:20:07Z
UCqbnfostWBV94jO-Vv4WIUQ,Great news,2026-03-24T12:19:51Z
UCf4eep_gok3zrHxUzfR0_yQ,"In short, if Iran weakens, you will see Yemen 🇾🇪  intervene in the war and Bab al-Mandab will be permanently closed. However, Iran is still a strong country and in control of the situation.",2026-03-24T12:19:41Z
